code_module,code_presentation,id_student,gender,region,highest_education,num_of_prev_attempts,studied_credits,disability,final_result,imd_band_numeric,age_0-35,age_35-55,age_55<=,weighted_grade,pass_rate,exam_taken,exam_score_filled,date,sum_click,withdrawn
DDD,2014B,627322,M,Scotland,HE Qualification,0,60,N,Distinction,85.0,True,False,False,0.0,1.0,1.0,89.0,108.20830343573641,1.4871932369987468,0
DDD,2014B,627333,M,South East Region,Lower Than A Level,0,120,N,Pass,15.0,False,True,False,0.0,0.16666666666666666,1.0,53.0,166.06246908701684,1.8507121964655124,0
DDD,2014B,627367,F,East Midlands Region,A Level or Equivalent,0,60,N,Withdrawn,75.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,627370,M,West Midlands Region,Lower Than A Level,0,60,N,Withdrawn,15.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,627397,M,Scotland,A Level or Equivalent,0,60,N,Distinction,85.0,True,False,False,0.0,1.0,1.0,91.0,89.14638117674477,1.8239528238825145,0
DDD,2014B,627416,F,South West Region,A Level or Equivalent,0,60,N,Withdrawn,55.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,627536,M,London Region,HE Qualification,0,60,N,Distinction,35.0,True,False,False,0.0,0.6666666666666666,1.0,96.0,59.37898550724637,2.0044685990338165,0
DDD,2014B,627581,M,South West Region,Lower Than A Level,0,60,Y,Fail,15.0,False,True,False,0.0,0.6666666666666666,1.0,38.0,42.58294454834499,1.4112752468147352,0
DDD,2014B,627616,F,North Region,A Level or Equivalent,0,60,Y,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,627638,M,Yorkshire Region,Lower Than A Level,0,60,N,Withdrawn,15.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,627655,F,East Anglian Region,A Level or Equivalent,0,60,N,Fail,85.0,True,False,False,0.0,0.16666666666666666,0.0,0.0,6.918571428571428,1.8354761904761905,0
DDD,2014B,627690,F,East Anglian Region,A Level or Equivalent,0,120,N,Withdrawn,95.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,627772,F,South East Region,A Level or Equivalent,0,60,N,Pass,45.0,True,False,False,0.0,1.0,1.0,84.0,87.96068056852371,1.88598953470277,0
DDD,2014B,627879,M,South West Region,A Level or Equivalent,0,60,N,Pass,65.0,True,False,False,0.0,0.8333333333333334,1.0,51.0,68.22070823200515,1.815236201222285,0
DDD,2014B,627882,F,West Midlands Region,A Level or Equivalent,0,60,N,Distinction,5.0,True,False,False,0.0,1.0,1.0,96.0,98.8678386969988,1.2084075283979419,0
DDD,2014B,627891,M,South East Region,A Level or Equivalent,0,60,N,Pass,85.0,True,False,False,0.0,0.6666666666666666,1.0,56.0,97.82631578947368,2.1978070175438598,0
DDD,2014B,627924,M,Scotland,HE Qualification,0,60,N,Withdrawn,15.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,628008,M,South East Region,Lower Than A Level,0,60,N,Pass,25.0,True,False,False,0.0,0.8333333333333334,1.0,76.0,89.53193227867142,1.5509093362354232,0
DDD,2014B,628099,M,East Midlands Region,A Level or Equivalent,0,60,N,Pass,65.0,True,False,False,0.0,1.0,1.0,71.0,98.5165903620747,1.7447308472644152,0
DDD,2014B,628150,M,North Western Region,Lower Than A Level,0,60,N,Withdrawn,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,628216,M,South East Region,Lower Than A Level,0,60,Y,Distinction,95.0,True,False,False,0.0,1.0,1.0,82.0,90.05355748579974,1.3323644346787822,0
DDD,2014B,628246,M,London Region,A Level or Equivalent,0,60,N,Pass,45.0,False,True,False,0.0,0.6666666666666666,1.0,69.0,91.24347956202176,1.8546637718632604,0
DDD,2014B,628262,F,East Anglian Region,A Level or Equivalent,0,60,N,Withdrawn,85.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,628333,F,South Region,A Level or Equivalent,0,60,Y,Pass,75.0,True,False,False,0.0,0.8333333333333334,1.0,49.0,89.00476932733031,1.6566954951101294,0
DDD,2014B,628347,F,South Region,A Level or Equivalent,0,60,N,Pass,45.0,True,False,False,0.0,1.0,1.0,67.0,98.81843421863059,1.4419537575042485,0
DDD,2014B,628376,M,Scotland,HE Qualification,0,60,N,Pass,45.0,True,False,False,0.0,1.0,1.0,82.0,100.26599361875759,1.6952098269800133,0
DDD,2014B,628386,M,South West Region,A Level or Equivalent,0,60,Y,Pass,65.0,True,False,False,0.0,1.0,1.0,44.0,112.64681869357631,1.7630558666108402,0
DDD,2014B,628437,M,South Region,A Level or Equivalent,0,120,N,Withdrawn,85.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,628502,F,West Midlands Region,A Level or Equivalent,0,60,N,Pass,65.0,True,False,False,0.0,1.0,1.0,71.0,89.79586603660599,1.5180485924189941,0
DDD,2014B,628575,M,Scotland,A Level or Equivalent,0,90,N,Distinction,25.0,True,False,False,0.0,1.0,1.0,87.0,97.41190392295044,1.3791930937279775,0
DDD,2014B,628642,M,North Western Region,Lower Than A Level,0,60,N,Pass,25.0,False,True,False,0.0,1.0,1.0,42.0,63.4485119471035,1.6725184439973173,0
DDD,2014B,628806,M,South Region,A Level or Equivalent,0,60,N,Distinction,55.0,True,False,False,0.0,0.6666666666666666,1.0,82.0,59.568565126059816,1.3689338570791936,0
DDD,2014B,628835,F,South East Region,Lower Than A Level,0,60,N,Pass,55.0,False,True,False,0.0,0.8333333333333334,1.0,67.0,81.46707297977817,1.7932786211520693,0
DDD,2014B,628841,M,South Region,Lower Than A Level,0,120,Y,Withdrawn,45.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,628858,M,East Anglian Region,A Level or Equivalent,0,60,Y,Withdrawn,55.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,628875,F,East Midlands Region,Lower Than A Level,0,60,N,Pass,65.0,True,False,False,0.0,0.6666666666666666,1.0,67.0,25.05283081927819,1.558326687931951,0
DDD,2014B,628915,F,Scotland,HE Qualification,0,60,N,Distinction,65.0,False,True,False,0.0,1.0,1.0,82.0,76.06167989992242,1.5573694325288894,0
DDD,2014B,628947,M,West Midlands Region,A Level or Equivalent,0,60,N,Withdrawn,35.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,628956,M,Wales,A Level or Equivalent,0,60,N,Pass,95.0,True,False,False,0.0,1.0,1.0,84.0,114.32101884091617,1.4308200570370955,0
DDD,2014B,629000,M,Scotland,A Level or Equivalent,0,60,Y,Fail,5.0,True,False,False,0.0,0.3333333333333333,0.0,0.0,43.336706349206345,3.2382936507936506,0
DDD,2014B,629039,M,Scotland,A Level or Equivalent,0,60,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,629055,M,Ireland,A Level or Equivalent,0,60,N,Pass,35.0,True,False,False,0.0,1.0,1.0,73.0,64.1693108974359,1.600945512820513,0
DDD,2014B,629316,F,North Region,A Level or Equivalent,0,90,N,Fail,47.115494568324756,True,False,False,0.0,0.16666666666666666,0.0,0.0,16.790292366946776,1.7260971055088703,0
DDD,2014B,629405,M,London Region,A Level or Equivalent,0,60,N,Pass,5.0,True,False,False,0.0,1.0,1.0,73.0,94.65082590463777,2.019053254997864,0
DDD,2014B,629442,M,Yorkshire Region,Lower Than A Level,0,60,N,Withdrawn,55.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,629452,M,South Region,HE Qualification,0,60,N,Distinction,75.0,False,True,False,0.0,1.0,1.0,89.0,85.70638399183814,1.4527684390982851,0
DDD,2014B,629454,M,East Anglian Region,A Level or Equivalent,0,60,N,Withdrawn,85.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,629632,F,North Western Region,A Level or Equivalent,0,90,Y,Withdrawn,15.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,629673,M,East Anglian Region,A Level or Equivalent,0,60,N,Fail,75.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0
DDD,2014B,629696,M,Wales,HE Qualification,0,90,N,Distinction,85.0,True,False,False,0.0,0.8333333333333334,1.0,91.0,154.94899834857264,1.7410407188073465,0
DDD,2014B,629699,M,South West Region,A Level or Equivalent,0,60,N,Fail,75.0,True,False,False,0.0,0.6666666666666666,1.0,33.0,92.33331749757807,2.208672963708175,0
DDD,2014B,629702,M,Wales,A Level or Equivalent,0,60,N,Withdrawn,85.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,629706,M,Scotland,Lower Than A Level,0,60,N,Withdrawn,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,629707,M,East Anglian Region,A Level or Equivalent,0,200,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,629710,M,North Region,HE Qualification,0,90,N,Distinction,47.115494568324756,False,True,False,0.0,1.0,1.0,91.0,119.404062591171,1.578577064127334,0
DDD,2014B,629713,M,North Region,Lower Than A Level,0,120,N,Withdrawn,55.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,629725,M,North Western Region,A Level or Equivalent,0,60,N,Pass,75.0,True,False,False,0.0,0.8333333333333334,1.0,78.0,81.50079400592357,1.6251264279412652,0
DDD,2014B,629773,M,South East Region,A Level or Equivalent,0,90,Y,Withdrawn,75.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,629822,M,East Anglian Region,Lower Than A Level,0,60,Y,Pass,85.0,True,False,False,0.0,0.6666666666666666,1.0,40.0,113.0191257380569,1.231694511540526,0
DDD,2014B,629876,M,South West Region,Lower Than A Level,0,60,N,Fail,55.0,True,False,False,0.0,0.6666666666666666,1.0,53.0,55.1381484962406,1.5801335068440332,0
DDD,2014B,629877,M,London Region,A Level or Equivalent,0,60,N,Distinction,5.0,True,False,False,0.0,1.0,1.0,93.0,83.45318844249073,1.3988780898770976,0
DDD,2014B,629898,F,North Western Region,A Level or Equivalent,0,60,Y,Pass,95.0,True,False,False,0.0,0.6666666666666666,1.0,62.0,86.0002864376647,1.3633845973120702,0
DDD,2014B,629921,F,Yorkshire Region,A Level or Equivalent,0,60,N,Pass,75.0,True,False,False,0.0,0.8333333333333334,1.0,67.0,91.99125996277246,1.6195898966284359,0
DDD,2014B,629955,M,North Western Region,A Level or Equivalent,0,60,N,Fail,65.0,True,False,False,0.0,0.6337579617834395,0.554140127388535,38.28768577494692,20.092592592592595,2.7777777777777777,0
DDD,2014B,630009,F,North Western Region,Lower Than A Level,0,60,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,630073,M,Scotland,HE Qualification,0,60,N,Pass,5.0,True,False,False,0.0,1.0,1.0,71.0,85.77216174044632,1.7040130673109397,0
DDD,2014B,630137,M,North Region,A Level or Equivalent,0,60,N,Pass,47.115494568324756,True,False,False,0.0,1.0,1.0,82.0,60.31502170986501,1.7587656029777647,0
DDD,2014B,630152,M,Ireland,A Level or Equivalent,0,90,N,Fail,55.0,True,False,False,0.0,0.16666666666666666,0.0,0.0,5.492857142857143,1.388095238095238,0
DDD,2014B,630178,M,South Region,Lower Than A Level,0,90,N,Pass,75.0,True,False,False,0.0,0.6666666666666666,1.0,58.0,89.51383261559043,1.3232805172258297,0
DDD,2014B,630195,M,South Region,A Level or Equivalent,0,60,Y,Withdrawn,65.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,630200,F,East Midlands Region,A Level or Equivalent,0,90,N,Pass,65.0,True,False,False,0.0,1.0,1.0,40.0,75.2959673959674,2.012012012012012,0
DDD,2014B,630301,M,Yorkshire Region,Lower Than A Level,0,60,N,Fail,35.0,True,False,False,0.0,0.16666666666666666,0.0,0.0,12.409662659645674,2.0901629909016637,0
DDD,2014B,630359,M,East Midlands Region,A Level or Equivalent,0,60,N,Withdrawn,45.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,630401,M,North Region,HE Qualification,0,60,N,Withdrawn,47.115494568324756,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,630432,F,South West Region,A Level or Equivalent,0,60,N,Pass,55.0,True,False,False,0.0,1.0,1.0,64.0,98.34374338101777,1.5312032729640945,0
DDD,2014B,630531,M,North Region,Lower Than A Level,0,90,N,Withdrawn,15.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,630556,M,North Region,Lower Than A Level,0,60,N,Withdrawn,15.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,630596,F,South East Region,HE Qualification,0,60,N,Distinction,25.0,False,True,False,0.0,1.0,1.0,91.0,100.77880315784174,1.5573336916372085,0
DDD,2014B,630613,F,East Anglian Region,A Level or Equivalent,0,90,N,Pass,65.0,True,False,False,0.0,1.0,1.0,71.0,102.32407946025688,1.9949904854125984,0
DDD,2014B,630774,M,Scotland,Lower Than A Level,0,60,N,Pass,5.0,True,False,False,0.0,1.0,1.0,80.0,79.77789635485287,1.432541312528525,0
DDD,2014B,630818,F,Scotland,Lower Than A Level,0,60,N,Distinction,25.0,True,False,False,0.0,1.0,1.0,87.0,109.03129533172809,1.8487362068821716,0
DDD,2014B,630935,M,London Region,Lower Than A Level,0,60,N,Pass,65.0,False,True,False,0.0,1.0,1.0,78.0,67.62943306376052,1.4284246517004124,0
DDD,2014B,630939,M,South Region,Lower Than A Level,0,60,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,630948,F,South East Region,HE Qualification,0,60,N,Pass,65.0,False,True,False,0.0,1.0,1.0,64.0,106.71502267414137,1.5687282275501115,0
DDD,2014B,631029,M,Scotland,A Level or Equivalent,0,60,N,Fail,95.0,True,False,False,0.0,0.6666666666666666,0.0,0.0,45.23388975231271,1.5139941252223228,0
DDD,2014B,631131,M,East Midlands Region,A Level or Equivalent,0,120,N,Pass,85.0,True,False,False,0.0,1.0,1.0,71.0,121.98235912241377,2.003570070564081,0
DDD,2014B,631207,F,South East Region,Lower Than A Level,0,60,N,Fail,85.0,True,False,False,0.0,0.8333333333333334,1.0,33.0,46.677770897832815,1.6051845299523317,0
DDD,2014B,631240,M,West Midlands Region,A Level or Equivalent,0,60,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,631257,M,North Western Region,A Level or Equivalent,0,60,N,Pass,85.0,True,False,False,0.0,1.0,1.0,73.0,116.321038510101,1.416445707070707,0
DDD,2014B,631299,M,North Western Region,A Level or Equivalent,0,60,N,Fail,5.0,True,False,False,0.0,0.8333333333333334,1.0,29.0,75.81785714285715,1.509077380952381,0
DDD,2014B,631322,F,North Region,A Level or Equivalent,0,60,N,Pass,47.115494568324756,True,False,False,0.0,1.0,1.0,76.0,97.65664345368805,1.386375698365375,0
DDD,2014B,631355,M,South East Region,HE Qualification,0,60,N,Fail,15.0,False,True,False,0.0,0.3333333333333333,0.0,0.0,17.909343434343434,1.1981481481481482,0
DDD,2014B,631388,F,North Region,Post Graduate Qualification,0,60,N,Pass,47.115494568324756,True,False,False,0.0,1.0,1.0,78.0,106.398183524034,1.516395615792554,0
DDD,2014B,631439,M,North Region,Post Graduate Qualification,0,60,N,Distinction,47.115494568324756,True,False,False,0.0,1.0,1.0,96.0,94.72907258082262,1.407937706629828,0
DDD,2014B,631513,M,East Midlands Region,A Level or Equivalent,0,60,N,Withdrawn,95.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,631514,M,East Anglian Region,Lower Than A Level,0,60,N,Pass,35.0,True,False,False,0.0,1.0,1.0,64.0,102.15797401077421,1.3296975143387124,0
DDD,2014B,631527,M,London Region,Lower Than A Level,0,60,N,Withdrawn,45.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,631560,M,South West Region,A Level or Equivalent,0,60,N,Withdrawn,75.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,631569,M,North Western Region,HE Qualification,0,90,N,Pass,5.0,False,True,False,0.0,1.0,1.0,64.0,93.12442323401376,1.2895798372399359,0
DDD,2014B,631600,M,South Region,Lower Than A Level,0,60,N,Fail,25.0,True,False,False,0.0,0.6337579617834395,0.554140127388535,38.28768577494692,-15.416666666666666,2.0833333333333335,0
DDD,2014B,631623,M,South West Region,A Level or Equivalent,0,60,N,Withdrawn,95.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,631630,F,East Anglian Region,Lower Than A Level,0,60,N,Withdrawn,35.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,631639,F,North Region,HE Qualification,0,60,N,Pass,47.115494568324756,False,True,False,0.0,1.0,1.0,62.0,78.64287005861081,1.7050081948230096,0
DDD,2014B,631670,M,North Western Region,HE Qualification,0,60,N,Pass,85.0,True,False,False,0.0,1.0,1.0,78.0,95.36269737924911,1.3644259954604783,0
DDD,2014B,631749,M,Yorkshire Region,Lower Than A Level,0,60,N,Withdrawn,85.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,631771,M,East Midlands Region,HE Qualification,0,60,N,Distinction,75.0,True,False,False,0.0,1.0,1.0,93.0,124.08736723439786,1.5509727158269238,0
DDD,2014B,631813,M,North Western Region,HE Qualification,0,60,N,Fail,5.0,True,False,False,0.0,0.6666666666666666,0.0,0.0,50.919555555555554,1.228,0
DDD,2014B,631846,F,North Western Region,A Level or Equivalent,0,60,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,631851,M,North Region,HE Qualification,0,60,N,Distinction,47.115494568324756,True,False,False,0.0,1.0,1.0,93.0,60.29497889363016,1.3984772147085935,0
DDD,2014B,631945,F,South West Region,HE Qualification,0,60,N,Fail,35.0,True,False,False,0.0,0.3333333333333333,0.0,0.0,24.392360688956437,1.9351215805471125,0
DDD,2014B,632115,M,North Western Region,Lower Than A Level,0,60,N,Fail,55.0,True,False,False,0.0,0.16666666666666666,0.0,0.0,31.505208333333332,2.8201171875,0
DDD,2014B,632125,F,London Region,Lower Than A Level,0,60,N,Fail,75.0,False,True,False,0.0,0.8333333333333334,0.0,0.0,36.451199118590694,1.8333621698445182,0
DDD,2014B,632195,F,North Western Region,A Level or Equivalent,0,60,N,Fail,15.0,True,False,False,0.0,0.8333333333333334,0.0,0.0,59.2807590217033,1.9351238646240858,0
DDD,2014B,632205,M,West Midlands Region,A Level or Equivalent,0,60,N,Pass,75.0,True,False,False,0.0,1.0,1.0,78.0,79.32647846123068,1.4184203250043959,0
DDD,2014B,632215,M,West Midlands Region,A Level or Equivalent,0,60,N,Distinction,5.0,True,False,False,0.0,1.0,1.0,93.0,80.51489490197667,2.167966396775424,0
DDD,2014B,632260,F,South West Region,Lower Than A Level,0,150,N,Withdrawn,45.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,632305,M,South East Region,A Level or Equivalent,0,60,N,Pass,55.0,True,False,False,0.0,1.0,1.0,69.0,81.00681818181819,1.7552447552447554,0
DDD,2014B,632314,F,East Anglian Region,A Level or Equivalent,0,60,Y,Withdrawn,35.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,632463,F,East Anglian Region,Lower Than A Level,0,60,N,Fail,75.0,True,False,False,0.0,0.3333333333333333,0.0,0.0,40.53512615258305,2.4489808323860047,0
DDD,2014B,632469,F,South West Region,Lower Than A Level,0,60,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,632473,F,Scotland,A Level or Equivalent,0,120,N,Withdrawn,85.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,632482,M,South East Region,A Level or Equivalent,0,60,N,Fail,65.0,True,False,False,0.0,0.16666666666666666,0.0,0.0,26.265811965811963,1.3972222222222221,0
DDD,2014B,632486,F,West Midlands Region,A Level or Equivalent,0,90,N,Withdrawn,45.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,632504,M,North Western Region,Lower Than A Level,0,60,N,Fail,15.0,True,False,False,0.0,0.16666666666666666,0.0,0.0,5.192708333333334,2.0989583333333335,0
DDD,2014B,632551,M,Wales,A Level or Equivalent,0,60,N,Fail,75.0,False,True,False,0.0,0.8333333333333334,1.0,51.0,57.56927401302401,1.9271577959077961,0
DDD,2014B,632680,F,East Anglian Region,A Level or Equivalent,0,60,Y,Distinction,95.0,True,False,False,0.0,1.0,1.0,96.0,103.82514130035636,1.240999550031808,0
DDD,2014B,632725,F,Yorkshire Region,A Level or Equivalent,0,60,N,Fail,55.0,True,False,False,0.0,0.0,0.0,0.0,10.615838184803703,1.518958053440812,0
DDD,2014B,632741,M,East Anglian Region,A Level or Equivalent,0,60,N,Pass,75.0,True,False,False,0.0,0.8333333333333334,1.0,82.0,90.59497727305519,1.42686701964079,0
DDD,2014B,632790,M,South West Region,HE Qualification,0,60,N,Pass,85.0,True,False,False,0.0,1.0,1.0,87.0,144.44676490118823,2.3491376599140343,0
DDD,2014B,632793,F,North Western Region,A Level or Equivalent,0,60,N,Withdrawn,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,632814,F,North Region,Lower Than A Level,0,120,N,Fail,45.0,True,False,False,0.0,0.16666666666666666,0.0,0.0,2.5536354967518924,1.485732165206508,0
DDD,2014B,632845,F,South Region,HE Qualification,0,60,N,Pass,85.0,True,False,False,0.0,1.0,1.0,82.0,80.25413667024112,1.8597587859058686,0
DDD,2014B,632856,M,London Region,A Level or Equivalent,0,90,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,632879,M,West Midlands Region,Lower Than A Level,0,60,N,Withdrawn,15.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,632898,M,East Anglian Region,Lower Than A Level,0,60,N,Fail,55.0,True,False,False,0.0,0.5,0.0,0.0,21.89887768697929,1.6942162585879164,0
DDD,2014B,632975,M,East Anglian Region,Lower Than A Level,0,60,N,Withdrawn,55.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,633008,M,Wales,Post Graduate Qualification,0,60,N,Distinction,85.0,False,True,False,0.0,1.0,1.0,91.0,102.90567917630926,1.5571299328565262,0
DDD,2014B,633214,M,Wales,A Level or Equivalent,0,60,N,Fail,35.0,True,False,False,0.0,0.5,0.0,0.0,32.20356114166012,1.457286533837987,0
DDD,2014B,633273,F,East Anglian Region,Lower Than A Level,0,60,N,Withdrawn,95.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,633325,M,West Midlands Region,Lower Than A Level,0,60,N,Pass,47.115494568324756,True,False,False,0.0,0.6666666666666666,1.0,78.0,99.76271413174499,1.9091129323104765,0
DDD,2014B,633331,F,West Midlands Region,A Level or Equivalent,0,60,N,Withdrawn,95.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,633341,F,North Western Region,A Level or Equivalent,0,90,N,Withdrawn,75.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,633355,F,East Anglian Region,Lower Than A Level,0,60,N,Pass,55.0,True,False,False,0.0,1.0,1.0,78.0,120.95703951970853,1.5326479607657095,0
DDD,2014B,633368,F,North Region,Lower Than A Level,0,60,N,Pass,25.0,True,False,False,0.0,1.0,1.0,29.0,114.56110723669076,2.098092453355611,0
DDD,2014B,633384,M,South East Region,Lower Than A Level,0,90,N,Withdrawn,65.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,633467,M,East Anglian Region,Lower Than A Level,0,60,N,Pass,95.0,True,False,False,0.0,1.0,1.0,62.0,97.97741098267747,1.5758259655469995,0
DDD,2014B,633477,F,South Region,A Level or Equivalent,0,60,N,Withdrawn,85.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1
DDD,2014B,633510,F,London Region,A Level or Equivalent,0,60,N,Fail,35.0,True,False,False,0.0,0.16666666666666666,0.0,0.0,4.817176870748299,1.8575396825396826,0
