code_module;code_presentation;id_student;gender;region;highest_education;num_of_prev_attempts;studied_credits;disability;imd_band_numeric;age_0-35;age_35-55;age_55<=;weighted_grade;pass_rate;exam_taken;exam_score_filled;date;sum_click;withdrawn
CCC;2014B;558122;M;Scotland;Post Graduate Qualification;0;60;N;95.0;False;True;False;0.0;0.0;0.0;0.0;29.030303030303028;3.4469696969696972;0
CCC;2014J;687146;M;South East Region;Lower Than A Level;0;90;N;75.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2013J;252257;F;East Midlands Region;A Level or Equivalent;0;60;N;15.0;False;True;False;0.0;1.0;0.0;0.0;102.08372505543238;1.9355213282652308;0
BBB;2013B;556865;F;South Region;A Level or Equivalent;0;60;N;47.115494568324756;True;False;False;0.0;0.9090909090909091;0.0;0.0;74.54811519313537;2.1320798310824487;0
DDD;2014B;50309;M;East Midlands Region;Lower Than A Level;1;60;N;15.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
EEE;2013J;575745;F;North Region;HE Qualification;0;130;N;47.115494568324756;True;False;False;0.0;1.0;0.0;0.0;81.3550123218037;3.8835539801904964;0
EEE;2014J;574565;M;West Midlands Region;Lower Than A Level;0;60;N;15.0;True;False;False;0.0;0.8505347593582888;0.0;0.0;6.768518518518519;2.9004629629629632;0
BBB;2013J;366524;F;South Region;A Level or Equivalent;0;60;N;35.0;True;False;False;0.0;0.9090909090909091;0.0;0.0;96.49070825520528;3.0441469271260595;0
AAA;2014J;263543;M;East Anglian Region;Lower Than A Level;0;60;N;95.0;False;True;False;0.0;1.0;0.0;0.0;97.78921018820752;2.8079499155033916;0
AAA;2014J;567922;F;North Western Region;A Level or Equivalent;0;120;N;55.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
EEE;2014B;633695;M;Yorkshire Region;A Level or Equivalent;0;60;N;75.0;True;False;False;0.0;1.0;0.0;0.0;102.01293483738452;3.4021400407881734;0
GGG;2013J;596636;F;South Region;Lower Than A Level;0;30;N;45.0;True;False;False;0.0;0.6666666666666666;0.0;0.0;93.3359268268711;3.2144817576153266;0
DDD;2014B;291005;F;East Anglian Region;Lower Than A Level;1;60;N;55.0;True;False;False;0.0;0.6666666666666666;0.0;0.0;54.68565073762194;1.47548590540801;0
BBB;2013B;390461;F;East Anglian Region;HE Qualification;0;90;N;75.0;False;True;False;0.0;0.5454545454545454;0.0;0.0;39.002063983488135;1.9459088898717383;0
CCC;2014J;2257112;M;South Region;Lower Than A Level;0;30;N;35.0;False;True;False;0.0;1.0;1.0;42.0;89.73856767765845;2.971173614936321;0
DDD;2014B;546584;M;South Region;A Level or Equivalent;0;60;N;75.0;False;True;False;0.0;1.0;1.0;49.0;80.38129148905004;1.500797649841729;0
BBB;2014B;497872;F;Yorkshire Region;A Level or Equivalent;0;60;N;45.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2014J;651619;M;South Region;HE Qualification;0;60;N;95.0;True;False;False;0.0;1.0;1.0;87.0;82.56048616497479;1.4182267962381598;0
DDD;2013J;508637;M;Scotland;HE Qualification;0;60;N;25.0;True;False;False;0.0;0.8333333333333334;1.0;71.0;99.2848878634952;1.5674119788725767;0
BBB;2013B;183806;F;South West Region;A Level or Equivalent;1;225;Y;85.0;False;True;False;0.0;0.2727272727272727;0.0;0.0;11.573160173160174;2.483116883116883;0
FFF;2013B;543113;M;West Midlands Region;A Level or Equivalent;0;120;N;55.0;False;True;False;0.0;0.9166666666666666;0.0;0.0;91.69912172603941;3.8465136077591904;0
BBB;2014B;305824;F;South Region;A Level or Equivalent;2;60;N;95.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2013B;2459878;M;East Midlands Region;A Level or Equivalent;0;60;N;15.0;False;True;False;0.0;1.0;1.0;78.0;75.72798069028553;1.5057753539251928;0
FFF;2014J;593796;F;East Anglian Region;Lower Than A Level;0;60;Y;45.0;True;False;False;0.0;1.0;0.0;0.0;120.50946455720049;3.7441590641559728;0
DDD;2014J;175804;M;West Midlands Region;A Level or Equivalent;1;180;N;65.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2013B;398862;M;Wales;A Level or Equivalent;0;90;N;95.0;True;False;False;0.0;1.0;0.0;0.0;102.08768206812667;3.687332396838007;0
FFF;2013B;1614181;M;Yorkshire Region;Lower Than A Level;0;60;N;15.0;False;True;False;0.0;1.0;0.0;0.0;89.02782866598137;4.39432865129795;0
CCC;2014B;305876;M;Scotland;HE Qualification;0;120;Y;55.0;True;False;False;0.0;0.5;0.0;0.0;43.53422619047619;3.397704081632653;0
EEE;2014J;694548;M;North Region;A Level or Equivalent;0;90;N;15.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
EEE;2014J;693147;M;East Midlands Region;A Level or Equivalent;0;120;N;25.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2013B;512924;F;East Anglian Region;Lower Than A Level;1;240;N;25.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
GGG;2014B;634234;M;East Midlands Region;Lower Than A Level;0;30;N;25.0;False;True;False;0.0;1.0;0.0;0.0;90.18908983233518;4.210472463958423;0
BBB;2014B;609422;F;Yorkshire Region;Lower Than A Level;1;120;N;85.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2013B;531047;M;South West Region;Lower Than A Level;0;60;N;85.0;True;False;False;0.0;0.8461538461538461;1.0;51.0;79.68918307942626;1.5133888749016045;0
BBB;2013B;536520;F;Yorkshire Region;Lower Than A Level;0;60;N;15.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
GGG;2014J;648158;F;South Region;Lower Than A Level;0;30;N;35.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2014J;608195;F;West Midlands Region;Lower Than A Level;0;60;N;55.0;False;True;False;0.0;1.0;0.0;0.0;125.5284722222222;2.243570297270955;0
BBB;2013J;581826;M;Wales;A Level or Equivalent;0;60;Y;25.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2014B;466347;M;Ireland;A Level or Equivalent;2;60;N;5.0;True;False;False;0.0;0.6666666666666666;0.0;0.0;121.64850412757967;2.553030484432287;0
FFF;2013J;601583;M;North Western Region;A Level or Equivalent;0;120;N;15.0;True;False;False;0.0;1.0;0.0;0.0;100.26806324249713;4.1099460127406955;0
FFF;2014J;632556;M;South Region;A Level or Equivalent;0;60;N;75.0;True;False;False;0.0;0.9166666666666666;0.0;0.0;119.84978758083909;2.8953527756261717;0
FFF;2013B;464755;M;London Region;A Level or Equivalent;0;120;N;15.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
CCC;2014B;96538;M;North Region;Lower Than A Level;0;60;N;5.0;True;False;False;0.0;0.25;0.0;0.0;78.74571428571429;1.8211904761904762;0
FFF;2013B;504824;M;Yorkshire Region;Lower Than A Level;1;120;N;95.0;True;False;False;0.0;0.7267809384877219;0.0;0.0;6.759398496240601;2.5787593984962407;0
CCC;2014B;592437;M;East Anglian Region;A Level or Equivalent;0;120;N;85.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2013B;556251;M;North Western Region;A Level or Equivalent;0;60;N;65.0;True;False;False;0.0;1.0;0.0;0.0;114.13724431027062;5.5000807500033515;0
BBB;2013B;352161;F;Ireland;Lower Than A Level;1;195;N;25.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2014J;685812;F;South Region;A Level or Equivalent;0;60;N;95.0;False;True;False;0.0;1.0;0.0;0.0;75.86757368979173;2.9632188695684176;0
DDD;2014J;2305237;M;Ireland;HE Qualification;3;60;N;85.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
CCC;2014J;654031;M;North Region;A Level or Equivalent;0;60;Y;47.115494568324756;False;True;False;0.0;1.0;1.0;66.0;100.34787625582062;6.185930676084129;0
CCC;2014J;1485702;F;East Anglian Region;A Level or Equivalent;0;90;N;35.0;False;True;False;0.0;0.5;1.0;84.0;69.9901612582723;2.000231358803817;0
DDD;2013J;570319;M;South Region;HE Qualification;0;60;N;95.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
EEE;2013J;584553;M;North Western Region;A Level or Equivalent;0;30;N;55.0;True;False;False;0.0;1.0;0.0;0.0;90.68381311000134;3.619285411371994;0
GGG;2013J;575559;F;Yorkshire Region;A Level or Equivalent;0;30;N;55.0;True;False;False;0.0;1.0;0.0;0.0;164.82828185328185;4.248262548262548;0
FFF;2014J;612842;F;East Midlands Region;A Level or Equivalent;0;60;N;75.0;False;True;False;0.0;1.0;0.0;0.0;97.81217037732027;4.796318985503136;0
BBB;2014B;288967;M;South East Region;Lower Than A Level;0;60;N;25.0;False;True;False;0.0;0.8181818181818182;0.0;0.0;83.6903897653478;1.5258680578877766;0
GGG;2013J;594185;F;South West Region;Lower Than A Level;0;30;N;25.0;False;True;False;0.0;0.2222222222222222;0.0;0.0;83.94117647058823;1.931372549019608;0
GGG;2013J;571768;F;East Midlands Region;A Level or Equivalent;0;30;N;25.0;True;False;False;0.0;0.6666666666666666;0.0;0.0;111.18872793872795;1.777423964923965;0
BBB;2014J;655613;F;Ireland;Lower Than A Level;0;60;N;65.0;False;True;False;0.0;0.8;0.0;0.0;97.17750247547033;2.4239828067332794;0
FFF;2013B;530736;M;South Region;HE Qualification;1;180;N;95.0;True;False;False;0.0;0.8333333333333334;0.0;0.0;149.78972857012644;3.316961990702762;0
BBB;2013B;560455;F;North Region;A Level or Equivalent;0;120;N;5.0;True;False;False;0.0;0.9090909090909091;0.0;0.0;34.85621118012422;2.077070393374741;0
CCC;2014J;676783;M;Yorkshire Region;HE Qualification;0;60;N;5.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
EEE;2013J;575208;M;West Midlands Region;Lower Than A Level;0;60;N;55.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
CCC;2014J;695518;M;London Region;A Level or Equivalent;0;120;N;35.0;True;False;False;0.0;0.75;1.0;80.0;72.37507598784194;3.252600472813239;0
BBB;2014B;588685;F;Scotland;HE Qualification;1;120;Y;55.0;False;True;False;0.0;0.36363636363636365;0.0;0.0;60.37362637362638;1.6459096459096458;0
GGG;2013J;585577;M;East Midlands Region;Lower Than A Level;0;30;N;15.0;True;False;False;0.0;1.0;0.0;0.0;183.33413342348433;4.476628352490422;0
BBB;2014J;676376;F;Wales;A Level or Equivalent;0;180;N;95.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
GGG;2013J;303165;F;Yorkshire Region;Lower Than A Level;0;30;N;15.0;False;True;False;0.0;0.8888888888888888;0.0;0.0;89.99672379418756;2.58029451984766;0
FFF;2013B;508288;M;East Anglian Region;Lower Than A Level;1;120;Y;15.0;True;False;False;0.0;0.7267809384877219;0.0;0.0;16.0;1.0;0
GGG;2014B;503201;M;North Western Region;Lower Than A Level;0;30;N;35.0;True;False;False;0.0;0.7735849056603774;0.0;0.0;26.379411764705882;2.2676470588235293;0
CCC;2014B;328261;M;West Midlands Region;A Level or Equivalent;0;30;N;65.0;True;False;False;0.0;0.125;0.0;0.0;20.073895712131005;1.466725921137686;0
CCC;2014B;629692;M;North Western Region;A Level or Equivalent;0;120;N;15.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2013B;549904;F;West Midlands Region;Lower Than A Level;0;120;N;5.0;True;False;False;0.0;0.7267809384877219;0.0;0.0;-18.0;3.0;0
DDD;2013J;476355;M;London Region;Lower Than A Level;0;120;N;85.0;False;True;False;0.0;0.3333333333333333;0.0;0.0;34.5621521335807;2.357142857142857;0
DDD;2014J;567285;M;Ireland;A Level or Equivalent;1;60;N;75.0;True;False;False;0.0;1.0;1.0;76.0;101.14331725725833;1.2748668213156502;0
CCC;2014J;474377;M;North Region;Lower Than A Level;1;90;N;47.115494568324756;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
GGG;2014B;632638;F;East Midlands Region;A Level or Equivalent;0;30;N;75.0;True;False;False;0.0;0.4444444444444444;0.0;0.0;77.26666666666667;2.70462962962963;0
DDD;2013B;544943;M;North Western Region;Lower Than A Level;0;60;N;45.0;True;False;False;0.0;0.23076923076923078;0.0;0.0;17.43033126293996;1.266304347826087;0
BBB;2014J;690384;F;West Midlands Region;Lower Than A Level;0;120;N;55.0;True;False;False;0.0;0.8;0.0;0.0;71.82404084499976;2.215001505343971;0
DDD;2014B;400599;M;Wales;HE Qualification;0;90;N;95.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2013J;417414;M;London Region;HE Qualification;1;90;N;35.0;True;False;False;0.0;0.8333333333333334;0.0;0.0;116.56120331633022;2.4381205270288766;0
GGG;2014J;642528;M;South Region;A Level or Equivalent;0;40;Y;95.0;True;False;False;0.0;1.0;0.0;0.0;80.23579187005205;3.0470866494203137;0
FFF;2013B;2288493;M;London Region;Lower Than A Level;0;60;N;5.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2014J;647803;F;Ireland;A Level or Equivalent;0;60;N;65.0;True;False;False;0.0;1.0;0.0;0.0;62.92682884748102;2.484765355417529;0
DDD;2014J;647215;F;South East Region;A Level or Equivalent;0;90;N;55.0;True;False;False;0.0;1.0;1.0;44.0;91.83617187608297;1.7282525515711866;0
CCC;2014B;364920;M;Scotland;HE Qualification;0;60;N;55.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2013J;576233;M;South East Region;A Level or Equivalent;0;60;N;95.0;True;False;False;0.0;1.0;1.0;69.0;108.28098940394182;1.5785410542655434;0
FFF;2014J;643751;M;South East Region;HE Qualification;0;60;N;55.0;False;True;False;0.0;1.0;0.0;0.0;113.37946914020362;2.744737225562053;0
BBB;2013B;521764;F;London Region;A Level or Equivalent;0;60;N;15.0;False;True;False;0.0;0.9090909090909091;0.0;0.0;58.94175321913831;1.6601206640675543;0
EEE;2014J;651534;M;Scotland;HE Qualification;0;30;N;35.0;True;False;False;0.0;1.0;0.0;0.0;95.77002732979501;3.7997132441405426;0
GGG;2014J;1977701;F;South Region;Lower Than A Level;0;30;N;55.0;False;True;False;0.0;1.0;0.0;0.0;116.96499706720294;3.104460993799229;0
FFF;2014J;649141;M;Ireland;A Level or Equivalent;0;90;N;75.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
CCC;2014B;623250;M;East Anglian Region;A Level or Equivalent;0;60;N;15.0;True;False;False;0.0;1.0;1.0;46.0;104.98718099117703;3.606537905153654;0
BBB;2013B;511515;F;Scotland;Lower Than A Level;0;120;N;35.0;False;True;False;0.0;0.5454545454545454;0.0;0.0;126.64918759468131;1.9268488447463081;0
FFF;2013J;566009;M;London Region;A Level or Equivalent;0;90;N;35.0;True;False;False;0.0;1.0;0.0;0.0;97.93032341949313;2.627624279212309;0
BBB;2014J;475363;F;Wales;A Level or Equivalent;1;165;N;25.0;True;False;False;0.0;0.8;0.0;0.0;58.64955570745044;2.610418090681249;0
DDD;2014J;414094;F;South East Region;A Level or Equivalent;0;60;Y;35.0;True;False;False;0.0;1.0;1.0;56.0;112.12512012049108;1.6711456671982987;0
FFF;2014B;605475;M;Scotland;A Level or Equivalent;0;180;N;65.0;True;False;False;0.0;1.0;0.0;0.0;96.61695254806764;3.2941618944678237;0
FFF;2013B;2367887;F;Scotland;A Level or Equivalent;0;120;N;5.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2013J;576664;F;North Region;A Level or Equivalent;0;60;N;15.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2013J;595164;M;East Midlands Region;A Level or Equivalent;0;120;Y;75.0;True;False;False;0.0;1.0;0.0;0.0;83.88428688829899;3.900843414775575;0
DDD;2013J;560759;M;West Midlands Region;A Level or Equivalent;0;60;N;85.0;True;False;False;0.0;1.0;1.0;60.0;89.90889155418225;1.3150088361738208;0
CCC;2014B;464236;M;London Region;HE Qualification;0;70;N;95.0;False;False;True;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2014J;689747;F;North Western Region;Lower Than A Level;0;120;Y;15.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2014B;634928;F;Wales;HE Qualification;0;60;N;15.0;True;False;False;0.0;0.9090909090909091;0.0;0.0;85.07019821536488;1.68632712349379;0
CCC;2014J;693204;M;London Region;A Level or Equivalent;0;120;N;35.0;True;False;False;0.0;1.0;1.0;72.0;62.6541847041847;2.181067821067821;0
FFF;2013J;351505;M;South East Region;A Level or Equivalent;0;90;N;75.0;True;False;False;0.0;1.0;0.0;0.0;94.38746031746032;2.742407379618514;0
BBB;2013J;594928;F;South West Region;A Level or Equivalent;0;120;N;25.0;True;False;False;0.0;0.9090909090909091;0.0;0.0;96.5867746061281;2.0030472030347712;0
DDD;2014B;624358;F;North Western Region;Lower Than A Level;0;60;N;75.0;True;False;False;0.0;0.6666666666666666;1.0;69.0;93.32144509404962;1.5261017342936525;0
DDD;2013B;159925;F;London Region;A Level or Equivalent;2;70;N;85.0;True;False;False;0.0;0.6923076923076923;1.0;49.0;104.66740105900627;1.4920693487213066;0
CCC;2014B;627516;M;Wales;Lower Than A Level;0;60;N;55.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2014B;534143;F;West Midlands Region;Lower Than A Level;0;60;N;75.0;True;False;False;0.0;0.6363636363636364;0.0;0.0;48.56388888888889;1.777777777777778;0
DDD;2013J;438751;F;South West Region;A Level or Equivalent;0;60;N;25.0;True;False;False;0.0;1.0;1.0;93.0;97.46155612109294;1.5114415748993197;0
DDD;2013J;2215898;F;Scotland;HE Qualification;2;60;Y;45.0;False;True;False;0.0;1.0;1.0;56.0;119.50770883629527;1.493256092618123;0
CCC;2014B;535590;M;North Western Region;Lower Than A Level;0;90;Y;35.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2013J;497994;M;East Anglian Region;A Level or Equivalent;1;90;Y;45.0;True;False;False;0.0;0.6666666666666666;1.0;82.0;189.38095238095238;1.0238095238095237;0
FFF;2013J;498898;F;South Region;Lower Than A Level;0;120;N;55.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
EEE;2013J;70214;M;Wales;Lower Than A Level;0;120;N;75.0;True;False;False;0.0;0.75;0.0;0.0;106.52730748933618;4.068712349094595;0
EEE;2013J;600127;M;Wales;A Level or Equivalent;0;60;N;25.0;False;True;False;0.0;0.25;0.0;0.0;33.041666666666664;2.686298076923077;0
BBB;2014J;165099;F;East Midlands Region;Lower Than A Level;0;180;N;25.0;True;False;False;0.0;0.8;0.0;0.0;54.82055322128852;1.8371615312791783;0
FFF;2014B;2653007;M;Scotland;Lower Than A Level;0;90;N;25.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0
EEE;2014J;654668;M;London Region;Lower Than A Level;0;60;N;15.0;True;False;False;0.0;1.0;0.0;0.0;103.36554098965567;2.907261196281799;0
DDD;2014J;683486;M;London Region;Lower Than A Level;0;60;N;5.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2014B;531243;M;South East Region;HE Qualification;0;60;N;85.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2014J;552965;M;East Midlands Region;Lower Than A Level;0;120;N;65.0;False;True;False;0.0;1.0;1.0;80.0;90.10426723348085;1.4855110884648797;0
EEE;2013J;556177;M;East Anglian Region;A Level or Equivalent;0;90;N;25.0;False;True;False;0.0;1.0;0.0;0.0;98.91527045092128;3.1079674890551185;0
BBB;2013J;593281;M;Wales;A Level or Equivalent;0;60;N;55.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2014B;2538123;F;East Midlands Region;Lower Than A Level;0;60;N;5.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2014J;2254637;M;South West Region;Lower Than A Level;0;60;N;65.0;False;True;False;0.0;1.0;0.0;0.0;111.5777739361799;3.483447040688027;0
CCC;2014B;356274;M;Scotland;A Level or Equivalent;0;90;N;15.0;True;False;False;0.0;0.0;0.0;0.0;21.757575757575758;1.7272727272727273;0
BBB;2013B;545927;M;South East Region;Lower Than A Level;0;120;N;15.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2014J;690365;M;Scotland;Lower Than A Level;0;90;N;15.0;False;True;False;0.0;0.8333333333333334;1.0;64.0;73.75716448168448;1.594710654673415;0
EEE;2013J;589327;M;Scotland;HE Qualification;0;60;N;75.0;True;False;False;0.0;1.0;0.0;0.0;112.16400856548373;3.9356600745945007;0
CCC;2014B;593972;M;North Western Region;A Level or Equivalent;0;60;N;55.0;True;False;False;0.0;1.0;1.0;56.0;109.89815276805166;3.0277060476968565;0
DDD;2014J;2009279;M;West Midlands Region;HE Qualification;0;150;N;25.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2014J;645792;M;South West Region;Lower Than A Level;0;110;N;75.0;True;False;False;0.0;1.0;1.0;87.0;92.62570399303868;1.240578722013406;0
DDD;2014B;588749;M;Yorkshire Region;Lower Than A Level;0;60;N;55.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
DDD;2013J;255622;F;South Region;HE Qualification;0;180;N;65.0;True;False;False;0.0;0.6982071713147411;0.6420982735723771;41.732403718459494;20.67256728778468;1.3881987577639752;0
DDD;2013J;597571;M;South Region;Lower Than A Level;0;120;N;65.0;True;False;False;0.0;1.0;1.0;71.0;91.46744793986147;1.543707193429906;0
FFF;2013B;395367;F;North Western Region;Lower Than A Level;0;90;Y;25.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
GGG;2014B;596751;F;South West Region;A Level or Equivalent;0;30;N;65.0;False;True;False;0.0;1.0;0.0;0.0;94.72912115404375;2.609738882262102;0
CCC;2014B;388708;M;London Region;HE Qualification;0;30;N;65.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2013B;548881;F;South West Region;Lower Than A Level;0;60;N;25.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2013J;563769;F;Yorkshire Region;A Level or Equivalent;0;60;N;5.0;True;False;False;0.0;0.9090909090909091;0.0;0.0;70.74083333333333;2.078125;0
FFF;2013J;584225;F;Wales;Lower Than A Level;0;60;N;45.0;False;True;False;0.0;0.08333333333333333;0.0;0.0;9.334759937032665;1.9092876820149547;0
DDD;2014J;647647;F;North Western Region;A Level or Equivalent;0;120;N;75.0;True;False;False;0.0;0.8333333333333334;1.0;53.0;50.5665543071161;1.445880149812734;0
FFF;2014J;648661;M;South West Region;Lower Than A Level;0;60;Y;5.0;False;True;False;0.0;0.16666666666666666;0.0;0.0;14.658277938147124;1.8207588801702173;0
DDD;2013B;121390;M;North Western Region;Lower Than A Level;0;60;N;15.0;False;True;False;0.0;0.3076923076923077;0.0;0.0;30.952681992337162;1.824233716475096;0
FFF;2014J;675193;M;South West Region;Lower Than A Level;0;60;N;45.0;True;False;False;0.0;1.0;0.0;0.0;84.79344894129862;3.3303472171228465;0
CCC;2014B;633071;M;South Region;Lower Than A Level;0;30;Y;95.0;True;False;False;0.0;0.0;0.0;0.0;0.0;0.0;1
BBB;2014B;613743;F;Wales;HE Qualification;0;120;N;75.0;False;True;False;0.0;0.9090909090909091;0.0;0.0;130.71566151578836;1.6900103510671407;0
CCC;2014J;654188;F;North Western Region;A Level or Equivalent;0;120;N;5.0;True;False;False;0.0;0.375;1.0;38.0;90.6701210331987;3.221282239334229;0
DDD;2014B;2365009;M;South West Region;Lower Than A Level;0;90;N;25.0;False;True;False;0.0;0.0;0.0;0.0;0.0;0.0;1
FFF;2014J;645405;M;South West Region;Lower Than A Level;0;120;N;75.0;False;True;False;0.0;1.0;0.0;0.0;87.68658348369951;3.7313238670162945;0
DDD;2014B;626192;M;South Region;HE Qualification;0;60;N;45.0;True;False;False;0.0;1.0;1.0;80.0;114.44693953898584;1.6006656565073598;0
