,code_module,code_presentation,id_student,gender,region,highest_education,num_of_prev_attempts,studied_credits,disability,final_result,imd_band_numeric,age_0-35,age_35-55,age_55<=,weighted_grade,pass_rate,exam_taken,exam_score_filled,date,sum_click
20868,EEE,2014B,624782,F,East Anglian Region,Lower Than A Level,0,60,N,Pass,35.0,True,False,False,0.0,1.0,0.0,0.0,102.390093683632,4.827220318797859
20869,EEE,2014B,625067,M,West Midlands Region,HE Qualification,0,30,N,Pass,95.0,True,False,False,0.0,1.0,0.0,0.0,103.7497062295209,4.723246990900235
20870,EEE,2014B,625121,M,South East Region,Lower Than A Level,0,60,N,Withdrawn,75.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
20871,EEE,2014B,625126,M,North Western Region,Lower Than A Level,0,60,N,Pass,85.0,True,False,False,0.0,0.75,0.0,0.0,82.3856142538805,5.111926457901689
20872,EEE,2014B,625174,F,East Anglian Region,A Level or Equivalent,0,60,N,Distinction,45.0,True,False,False,0.0,1.0,0.0,0.0,108.90802179445322,3.567596090170454
20873,EEE,2014B,625207,M,West Midlands Region,HE Qualification,0,60,N,Withdrawn,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
20874,EEE,2014B,625213,M,Yorkshire Region,Lower Than A Level,0,60,N,Fail,55.0,True,False,False,0.0,1.0,0.0,0.0,92.30381920111812,4.901224938859992
20875,EEE,2014B,625476,M,North Western Region,Lower Than A Level,0,60,N,Distinction,65.0,True,False,False,0.0,1.0,0.0,0.0,86.38527783019633,3.3049646853738035
20876,EEE,2014B,625527,M,North Region,A Level or Equivalent,0,60,N,Pass,75.0,True,False,False,0.0,1.0,0.0,0.0,102.13303662740029,3.635094042080324
20877,EEE,2014B,625541,M,Yorkshire Region,Lower Than A Level,0,30,N,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,93.68589021461304,4.010066747460909
20878,EEE,2014B,625740,M,North Western Region,HE Qualification,0,60,N,Pass,35.0,True,False,False,0.0,0.75,0.0,0.0,104.1138300263064,2.8332692931936787
20879,EEE,2014B,625774,M,Scotland,Lower Than A Level,0,60,N,Withdrawn,5.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
20880,EEE,2014B,625785,M,Scotland,A Level or Equivalent,0,90,N,Withdrawn,95.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
20881,EEE,2014B,625790,M,South Region,Lower Than A Level,0,60,N,Fail,75.0,True,False,False,0.0,1.0,0.0,0.0,71.75981032066062,3.0190857784589165
20882,EEE,2014B,625841,M,North Western Region,A Level or Equivalent,0,60,N,Fail,25.0,True,False,False,0.0,0.808768656716418,0.0,0.0,2.19019869019869,3.53019203019203
20883,EEE,2014B,625861,M,West Midlands Region,A Level or Equivalent,0,60,N,Pass,55.0,True,False,False,0.0,1.0,0.0,0.0,72.97146477017452,2.882536552228488
20884,EEE,2014B,625884,M,South West Region,A Level or Equivalent,0,60,N,Withdrawn,45.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
20885,EEE,2014B,625901,M,Yorkshire Region,Lower Than A Level,0,30,N,Withdrawn,45.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
20886,EEE,2014B,625950,M,East Midlands Region,Lower Than A Level,0,60,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
20887,EEE,2014B,625953,M,London Region,HE Qualification,0,90,N,Pass,15.0,False,True,False,0.0,1.0,0.0,0.0,71.40669523700758,3.5471891915400033
20888,EEE,2014B,625975,M,West Midlands Region,A Level or Equivalent,0,60,Y,Fail,55.0,True,False,False,0.0,0.25,0.0,0.0,11.209988695515012,2.012899381320434
20889,EEE,2014B,626022,F,East Midlands Region,Lower Than A Level,0,30,N,Withdrawn,45.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
20890,EEE,2014B,626055,F,Scotland,HE Qualification,0,90,N,Fail,15.0,True,False,False,0.0,0.25,0.0,0.0,54.27458860910138,3.313329793285399
20891,EEE,2014B,626183,M,East Anglian Region,Lower Than A Level,0,60,N,Pass,5.0,True,False,False,0.0,0.75,0.0,0.0,99.38386243386245,4.120856227106227
20892,EEE,2014B,626296,M,South Region,Lower Than A Level,0,90,N,Pass,85.0,True,False,False,0.0,1.0,0.0,0.0,101.94655021823718,2.4647739572857894
20893,EEE,2014B,626407,M,South East Region,Lower Than A Level,0,60,N,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,92.05589070460104,3.682631045353198
20894,EEE,2014B,626444,M,Yorkshire Region,A Level or Equivalent,0,60,N,Withdrawn,55.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
20895,EEE,2014B,626494,M,Scotland,A Level or Equivalent,0,60,N,Fail,55.0,True,False,False,0.0,0.25,0.0,0.0,19.947936507936507,2.758793650793651
20896,EEE,2014B,626516,M,East Midlands Region,Lower Than A Level,0,60,N,Fail,65.0,False,True,False,0.0,1.0,0.0,0.0,89.16319095521027,3.416171776692128
20897,EEE,2014B,626519,M,London Region,A Level or Equivalent,0,30,N,Pass,75.0,True,False,False,0.0,1.0,0.0,0.0,99.05863820840236,5.210680872237476
20898,EEE,2014B,626625,M,Scotland,A Level or Equivalent,0,90,N,Pass,55.0,True,False,False,0.0,1.0,0.0,0.0,102.81831942546816,5.903595602486335
20899,EEE,2014B,626714,M,West Midlands Region,A Level or Equivalent,0,60,N,Pass,75.0,True,False,False,0.0,1.0,0.0,0.0,87.17137716085084,3.205848709254282
20900,EEE,2014B,626749,M,London Region,A Level or Equivalent,0,30,N,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,97.9039172209904,2.6157771090697923
20901,EEE,2014B,626753,M,North Region,A Level or Equivalent,0,30,N,Pass,5.0,True,False,False,0.0,1.0,0.0,0.0,87.29921326490866,3.9831675643488103
20902,EEE,2014B,626768,M,London Region,A Level or Equivalent,0,30,Y,Pass,45.0,False,True,False,0.0,1.0,0.0,0.0,93.76435639207388,3.844549816036992
20903,EEE,2014B,626772,M,London Region,Lower Than A Level,0,60,N,Fail,75.0,True,False,False,0.0,0.5,0.0,0.0,27.883974667308003,3.0670772129105464
20904,EEE,2014B,626789,M,South West Region,Lower Than A Level,0,30,N,Withdrawn,45.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
20905,EEE,2014B,626877,M,West Midlands Region,A Level or Equivalent,0,60,N,Pass,45.0,True,False,False,0.0,0.75,0.0,0.0,83.82756515444015,2.7067395967395966
20906,EEE,2014B,626906,M,South Region,Lower Than A Level,0,60,N,Fail,95.0,True,False,False,0.0,0.808768656716418,0.0,0.0,10.625595238095238,4.143452380952381
20907,EEE,2014B,626998,M,Yorkshire Region,HE Qualification,0,60,N,Withdrawn,35.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
20908,EEE,2014B,627160,F,London Region,Lower Than A Level,0,120,N,Withdrawn,15.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
20909,EEE,2014B,627168,M,East Anglian Region,Lower Than A Level,0,60,N,Withdrawn,65.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
20910,EEE,2014B,627290,M,South East Region,Lower Than A Level,0,30,N,Fail,85.0,True,False,False,0.0,0.5,0.0,0.0,77.14766576016576,4.171694509194509
20911,EEE,2014B,627387,M,West Midlands Region,HE Qualification,0,60,N,Pass,55.0,True,False,False,0.0,1.0,0.0,0.0,91.4000957854406,4.816050903119869
20912,EEE,2014B,627390,M,North Western Region,Lower Than A Level,0,60,N,Withdrawn,35.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
20913,EEE,2014B,627399,F,North Western Region,A Level or Equivalent,0,60,N,Distinction,5.0,True,False,False,0.0,1.0,0.0,0.0,87.53011339272584,4.098917742534845
20914,EEE,2014B,627401,M,London Region,HE Qualification,0,30,N,Distinction,45.0,True,False,False,0.0,1.0,0.0,0.0,91.61099437229436,7.245218803418803
20915,EEE,2014B,627450,M,North Region,Lower Than A Level,0,30,N,Pass,47.11549456832475,True,False,False,0.0,1.0,0.0,0.0,83.81902228947574,4.117525134940681
20916,EEE,2014B,627461,M,Wales,A Level or Equivalent,0,30,N,Fail,55.0,True,False,False,0.0,0.25,0.0,0.0,21.820377867746288,4.192757534862798
20917,EEE,2014B,627471,F,Scotland,Lower Than A Level,0,30,N,Pass,55.0,True,False,False,0.0,1.0,0.0,0.0,97.66726057758666,5.363763470828688
20918,EEE,2014B,627500,M,South Region,Lower Than A Level,0,60,N,Withdrawn,85.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
20919,EEE,2014B,627516,M,Wales,Lower Than A Level,0,60,N,Pass,55.0,False,True,False,0.0,1.0,0.0,0.0,93.98618179371697,3.810991957964433
20920,EEE,2014B,627636,M,East Midlands Region,Lower Than A Level,0,60,N,Pass,85.0,True,False,False,0.0,1.0,0.0,0.0,89.58279005921746,3.837496843029161
20921,EEE,2014B,627711,M,West Midlands Region,A Level or Equivalent,0,60,N,Pass,15.0,True,False,False,0.0,0.75,0.0,0.0,61.59622402607203,3.3308054339946405
20922,EEE,2014B,627750,F,Scotland,HE Qualification,0,60,N,Pass,45.0,True,False,False,0.0,0.75,0.0,0.0,101.0850713828655,3.35471595398066
20923,EEE,2014B,627907,M,South Region,Lower Than A Level,0,60,N,Pass,15.0,True,False,False,0.0,1.0,0.0,0.0,99.98473631674892,4.294837090391712
20924,EEE,2014B,627961,M,Wales,Lower Than A Level,0,30,N,Fail,45.0,True,False,False,0.0,0.5,0.0,0.0,36.04486383442266,4.690471132897604
20925,EEE,2014B,628054,M,East Midlands Region,Lower Than A Level,0,60,N,Withdrawn,45.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
20926,EEE,2014B,628214,M,South East Region,Lower Than A Level,0,60,N,Withdrawn,75.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
20927,EEE,2014B,628300,M,East Anglian Region,A Level or Equivalent,0,30,N,Pass,45.0,True,False,False,0.0,1.0,0.0,0.0,106.76774194870784,4.100334646414192
20928,EEE,2014B,628366,M,Scotland,Lower Than A Level,0,60,N,Withdrawn,45.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
20929,EEE,2014B,628527,M,Wales,A Level or Equivalent,0,60,N,Withdrawn,35.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
20930,EEE,2014B,628677,F,Scotland,Lower Than A Level,0,90,N,Withdrawn,75.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
20931,EEE,2014B,628686,M,East Anglian Region,Lower Than A Level,0,90,N,Withdrawn,45.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
20932,EEE,2014B,628718,M,Scotland,A Level or Equivalent,0,90,Y,Pass,65.0,True,False,False,0.0,0.75,0.0,0.0,81.28685646894203,3.7677408153343985
20933,EEE,2014B,628777,M,London Region,A Level or Equivalent,0,30,N,Pass,55.0,True,False,False,0.0,1.0,0.0,0.0,103.89417513304306,3.5495992581841636
20934,EEE,2014B,628910,M,London Region,A Level or Equivalent,0,30,N,Pass,65.0,True,False,False,0.0,1.0,0.0,0.0,84.39180411633201,2.978026322447022
20935,EEE,2014B,628914,M,London Region,HE Qualification,0,30,N,Fail,35.0,False,True,False,0.0,0.25,0.0,0.0,21.244812925170063,3.4261672850958567
20936,EEE,2014B,628938,M,West Midlands Region,A Level or Equivalent,0,60,N,Withdrawn,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
20937,EEE,2014B,628959,M,North Western Region,A Level or Equivalent,0,30,N,Pass,75.0,True,False,False,0.0,0.75,0.0,0.0,98.14029875288566,4.696821850223042
20938,EEE,2014B,628993,M,South Region,HE Qualification,0,60,N,Withdrawn,75.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
20939,EEE,2014B,629081,M,Scotland,HE Qualification,0,60,N,Fail,45.0,True,False,False,0.0,0.5,0.0,0.0,33.47253968253968,4.122857142857143
20940,EEE,2014B,629089,M,Yorkshire Region,A Level or Equivalent,0,60,N,Fail,55.0,False,True,False,0.0,0.75,0.0,0.0,40.6234410430839,4.1519274376417235
20941,EEE,2014B,629202,M,North Region,HE Qualification,0,30,N,Distinction,45.0,True,False,False,0.0,1.0,0.0,0.0,108.4197661947662,3.641244032420503
20942,EEE,2014B,629234,M,London Region,Lower Than A Level,0,30,N,Withdrawn,5.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
20943,EEE,2014B,629283,M,Scotland,Lower Than A Level,0,30,N,Withdrawn,15.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
20944,EEE,2014B,629342,F,Yorkshire Region,HE Qualification,0,60,N,Fail,35.0,False,True,False,0.0,1.0,0.0,0.0,86.25200071080108,3.576842277019088
20945,EEE,2014B,629421,M,East Anglian Region,HE Qualification,0,60,N,Withdrawn,95.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
20946,EEE,2014B,629500,M,South East Region,A Level or Equivalent,0,60,N,Fail,85.0,True,False,False,0.0,1.0,0.0,0.0,82.34331347979307,3.794839061165592
20947,EEE,2014B,629506,M,Scotland,Lower Than A Level,0,60,N,Pass,85.0,True,False,False,0.0,1.0,0.0,0.0,79.65900365261282,3.79453836529982
20948,EEE,2014B,629601,M,Scotland,HE Qualification,0,60,N,Pass,55.0,True,False,False,0.0,1.0,0.0,0.0,93.20111056473404,4.124283236728976
20949,EEE,2014B,629623,M,Yorkshire Region,A Level or Equivalent,0,60,N,Withdrawn,35.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
20950,EEE,2014B,629627,F,South East Region,HE Qualification,0,30,N,Withdrawn,85.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
20951,EEE,2014B,629628,M,Yorkshire Region,Lower Than A Level,0,60,N,Withdrawn,55.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
20952,EEE,2014B,629654,F,South Region,A Level or Equivalent,0,60,N,Pass,35.0,True,False,False,0.0,0.75,0.0,0.0,75.5259199371639,3.4730382081961726
20953,EEE,2014B,629753,M,Scotland,A Level or Equivalent,0,30,N,Pass,65.0,False,True,False,0.0,1.0,0.0,0.0,95.05456961480483,3.373601211633979
20954,EEE,2014B,629765,M,London Region,Lower Than A Level,0,30,N,Withdrawn,15.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
20955,EEE,2014B,629887,M,North Western Region,HE Qualification,0,60,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
20956,EEE,2014B,629893,M,South West Region,A Level or Equivalent,0,60,N,Withdrawn,65.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
20957,EEE,2014B,629906,M,North Western Region,Lower Than A Level,0,60,Y,Fail,5.0,False,True,False,0.0,0.5,0.0,0.0,91.4613920829864,3.9157751527066456
20958,EEE,2014B,630047,M,South East Region,Lower Than A Level,0,60,N,Pass,15.0,True,False,False,0.0,1.0,0.0,0.0,101.80922401471938,3.7669670760067335
20959,EEE,2014B,630086,M,Scotland,HE Qualification,0,60,N,Pass,65.0,True,False,False,0.0,1.0,0.0,0.0,101.4623836469886,3.3008950834564077
20960,EEE,2014B,630120,F,London Region,A Level or Equivalent,0,30,N,Withdrawn,45.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
20961,EEE,2014B,630165,M,North Region,A Level or Equivalent,0,30,N,Pass,95.0,True,False,False,0.0,1.0,0.0,0.0,114.23395876191825,4.11936441330196
20962,EEE,2014B,630416,M,Scotland,A Level or Equivalent,0,30,N,Withdrawn,55.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
20963,EEE,2014B,630449,M,South West Region,A Level or Equivalent,0,60,N,Pass,65.0,True,False,False,0.0,1.0,0.0,0.0,101.67839601107144,4.024292282333218
20964,EEE,2014B,630514,M,East Midlands Region,A Level or Equivalent,0,60,N,Withdrawn,35.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
20965,EEE,2014B,630540,F,East Midlands Region,Lower Than A Level,0,90,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
20966,EEE,2014B,630573,M,East Anglian Region,HE Qualification,0,60,N,Withdrawn,55.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
20967,EEE,2014B,630585,M,North Western Region,Lower Than A Level,0,120,N,Fail,25.0,True,False,False,0.0,0.75,0.0,0.0,50.632052958483165,3.2870436961970144
20968,EEE,2014B,630606,M,East Anglian Region,A Level or Equivalent,0,60,N,Pass,35.0,True,False,False,0.0,1.0,0.0,0.0,88.08230412247715,3.151691801248145
20969,EEE,2014B,630635,M,London Region,A Level or Equivalent,0,60,N,Pass,5.0,False,True,False,0.0,1.0,0.0,0.0,98.96771763078752,3.739346142712404
20970,EEE,2014B,630657,M,North Region,A Level or Equivalent,0,60,N,Fail,15.0,True,False,False,0.0,0.5,0.0,0.0,39.85092592592593,3.669444444444444
20971,EEE,2014B,630696,M,East Anglian Region,Lower Than A Level,0,60,N,Fail,75.0,True,False,False,0.0,0.5,0.0,0.0,30.167438293342787,3.0659055260842725
20972,EEE,2014B,630722,M,North Western Region,Lower Than A Level,0,30,N,Pass,65.0,True,False,False,0.0,1.0,0.0,0.0,88.002466887223,3.1610989469729307
20973,EEE,2014B,630825,M,East Midlands Region,Lower Than A Level,0,60,N,Fail,75.0,True,False,False,0.0,0.808768656716418,0.0,0.0,-8.472222222222221,2.0416666666666665
20974,EEE,2014B,630888,M,North Western Region,A Level or Equivalent,0,60,N,Pass,5.0,True,False,False,0.0,0.75,0.0,0.0,94.69778131601804,3.6057942616517495
20975,EEE,2014B,630900,M,East Anglian Region,A Level or Equivalent,0,30,N,Distinction,75.0,False,True,False,0.0,1.0,0.0,0.0,88.18983312738553,5.839624613448172
20976,EEE,2014B,630980,M,South West Region,A Level or Equivalent,0,30,N,Withdrawn,85.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
20977,EEE,2014B,631016,M,North Region,Lower Than A Level,0,30,N,Pass,5.0,True,False,False,0.0,1.0,0.0,0.0,114.53320271022032,4.26233632033303
20978,EEE,2014B,631051,M,Yorkshire Region,Lower Than A Level,0,60,N,Withdrawn,75.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
20979,EEE,2014B,631073,M,South West Region,HE Qualification,0,30,N,Distinction,35.0,True,False,False,0.0,1.0,0.0,0.0,87.82758546596364,4.705801119349895
20980,EEE,2014B,631117,M,North Region,HE Qualification,0,30,N,Distinction,47.11549456832475,False,True,False,0.0,1.0,0.0,0.0,60.02777596695063,3.175021638618863
20981,EEE,2014B,631334,M,South Region,A Level or Equivalent,0,60,Y,Distinction,45.0,True,False,False,0.0,1.0,0.0,0.0,109.46126227308044,2.642900805703836
20982,EEE,2014B,631356,M,South Region,HE Qualification,0,30,N,Pass,75.0,True,False,False,0.0,1.0,0.0,0.0,87.46521471928045,4.752285626074554
20983,EEE,2014B,631453,M,South Region,A Level or Equivalent,0,60,N,Pass,55.0,True,False,False,0.0,1.0,0.0,0.0,100.6705273839224,4.447527344681816
20984,EEE,2014B,631509,M,Scotland,Lower Than A Level,0,30,N,Pass,55.0,False,True,False,0.0,1.0,0.0,0.0,64.80566176476162,3.77058245148629
20985,EEE,2014B,631655,M,East Anglian Region,HE Qualification,0,60,N,Pass,85.0,True,False,False,0.0,1.0,0.0,0.0,99.45335973442732,5.258514338737751
20986,EEE,2014B,631657,M,Scotland,HE Qualification,0,60,N,Withdrawn,85.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
20987,EEE,2014B,631807,M,East Midlands Region,HE Qualification,0,30,N,Withdrawn,25.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
20988,EEE,2014B,632004,M,West Midlands Region,HE Qualification,0,30,N,Distinction,65.0,False,True,False,0.0,1.0,0.0,0.0,90.945278998779,3.286379111629111
20989,EEE,2014B,632074,M,Scotland,A Level or Equivalent,0,60,N,Pass,65.0,True,False,False,0.0,1.0,0.0,0.0,87.2948249150012,4.123628349993184
20990,EEE,2014B,632083,M,West Midlands Region,A Level or Equivalent,0,30,N,Distinction,85.0,False,True,False,0.0,1.0,0.0,0.0,76.57102869051457,4.462242235234277
20991,EEE,2014B,632111,M,North Western Region,A Level or Equivalent,0,60,N,Distinction,55.0,True,False,False,0.0,1.0,0.0,0.0,121.35696041330117,3.4907687367079383
20992,EEE,2014B,632133,F,West Midlands Region,Lower Than A Level,0,60,N,Withdrawn,65.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
20993,EEE,2014B,632135,M,West Midlands Region,Lower Than A Level,0,60,N,Withdrawn,65.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
20994,EEE,2014B,632312,M,Ireland,A Level or Equivalent,0,60,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
20995,EEE,2014B,632329,M,London Region,No Formal quals,0,30,N,Withdrawn,15.0,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0
20996,EEE,2014B,632376,M,South West Region,Lower Than A Level,0,30,N,Withdrawn,95.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
20997,EEE,2014B,632389,M,North Region,A Level or Equivalent,0,30,N,Distinction,65.0,True,False,False,0.0,1.0,0.0,0.0,112.9054975580415,4.919717610896886
20998,EEE,2014B,632459,M,London Region,A Level or Equivalent,0,60,N,Pass,95.0,True,False,False,0.0,1.0,0.0,0.0,101.75207991713674,3.25434594866413
20999,EEE,2014B,632641,F,West Midlands Region,A Level or Equivalent,0,60,N,Pass,5.0,True,False,False,0.0,1.0,0.0,0.0,116.44673605299998,3.5079011283491113
21000,EEE,2014B,632700,M,London Region,A Level or Equivalent,0,30,N,Pass,5.0,True,False,False,0.0,1.0,0.0,0.0,98.3052228450994,5.2935384710197075
21001,EEE,2014B,632780,M,London Region,HE Qualification,0,60,N,Withdrawn,25.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
21002,EEE,2014B,632800,M,South West Region,Lower Than A Level,0,30,N,Fail,25.0,True,False,False,0.0,1.0,0.0,0.0,102.18407386455856,7.135186050428397
21003,EEE,2014B,632883,M,Wales,Lower Than A Level,0,30,N,Pass,65.0,True,False,False,0.0,1.0,0.0,0.0,84.26548465571612,3.379499572226645
21004,EEE,2014B,632889,M,London Region,A Level or Equivalent,0,60,N,Withdrawn,75.0,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0
21005,EEE,2014B,632904,M,Scotland,HE Qualification,0,60,N,Distinction,45.0,True,False,False,0.0,1.0,0.0,0.0,97.562092421439,2.8357866839714716
21006,EEE,2014B,632977,M,South West Region,A Level or Equivalent,0,30,Y,Pass,65.0,True,False,False,0.0,1.0,0.0,0.0,99.80299396206672,3.888337121322925
21007,EEE,2014B,633107,M,Scotland,HE Qualification,0,60,N,Pass,75.0,True,False,False,0.0,1.0,0.0,0.0,91.82777510592916,4.575478525042028
21008,EEE,2014B,633259,M,North Western Region,Lower Than A Level,0,30,N,Fail,55.0,True,False,False,0.0,0.25,0.0,0.0,32.967601010101006,2.647449494949495
21009,EEE,2014B,633270,M,South West Region,No Formal quals,0,60,N,Pass,25.0,True,False,False,0.0,1.0,0.0,0.0,109.16006296383676,4.013152242877589
21010,EEE,2014B,633304,M,North Western Region,Lower Than A Level,0,30,N,Pass,35.0,True,False,False,0.0,0.75,0.0,0.0,77.95856644416993,3.0077002990796653
21011,EEE,2014B,633310,M,East Midlands Region,A Level or Equivalent,0,60,N,Pass,45.0,True,False,False,0.0,1.0,0.0,0.0,77.14788592360021,5.439366823652539
21012,EEE,2014B,633330,M,South East Region,A Level or Equivalent,0,60,N,Fail,85.0,True,False,False,0.0,0.808768656716418,0.0,0.0,-0.625,2.9583333333333335
21013,EEE,2014B,633334,M,East Anglian Region,Lower Than A Level,0,60,N,Fail,25.0,False,True,False,0.0,0.5,0.0,0.0,86.10525880618472,2.57713258709407
21014,EEE,2014B,633395,M,North Western Region,A Level or Equivalent,0,60,N,Fail,5.0,True,False,False,0.0,0.808768656716418,0.0,0.0,12.835034013605442,4.145918367346939
21015,EEE,2014B,633432,M,West Midlands Region,A Level or Equivalent,0,60,N,Fail,55.0,True,False,False,0.0,0.75,0.0,0.0,94.33345761381476,2.301841313448456
21016,EEE,2014B,633455,M,North Western Region,Lower Than A Level,0,60,N,Pass,55.0,True,False,False,0.0,1.0,0.0,0.0,92.06989163205712,4.082249878953846
21017,EEE,2014B,633511,M,East Anglian Region,A Level or Equivalent,0,30,N,Pass,55.0,True,False,False,0.0,1.0,0.0,0.0,93.54982645721282,4.276050807689564
